image_path,label,width,height,image_hash,duplicate
./dataset/online shaming meme offensive/Image_7.jpg,1,319,400,b47d1ca06f12a4ec7e2d91c212d7fc59,0
./dataset/online shaming meme offensive/Image_20.jpg,1,432,288,11cbb58952021337cfe529a0911c1d2b,0
./dataset/online shaming meme offensive/Image_11.jpeg,1,640,556,acf8e2ce556d82d89615e4144d3e6d9c,0
./dataset/online shaming meme offensive/Image_18.jpg,1,500,829,76dc8b423176bff47e79b9a0745f74a9,0
./dataset/racist memes/Image_15.jpg,1,500,720,6186b83ae0d4f5181fb64caf46363590,0
./dataset/racist memes/Image_14.png,1,500,1064,112b921161f20f5eb7d064b6c9c4caf5,0
./dataset/racist memes/Image_16.jpg,1,400,400,933d35e13417f6248e5ef0b5fd4d4a9b,1
./dataset/racist memes/Image_17.jpg,1,400,400,a816b0d297a36acb9e723428dc63cec6,0
./dataset/racist memes/Image_10.jpg,1,700,650,a822a9d173ed407c821068a4b41ad606,1
./dataset/racist memes/Image_11.jpg,1,600,600,44a50d874c36e390e5b803caf1242500,0
./dataset/racist memes/Image_8.jpg,1,600,437,3289766ddcd178c2e0234665fd5014e6,1
./dataset/racist memes/Image_9.jpg,1,400,400,7318ceba918252a3141eca0e9103bc50,0
./dataset/racist memes/Image_4.jpg,1,889,499,910563396593640e78b081f05f77b1b5,0
./dataset/racist memes/Image_19.jpg,1,1400,1400,8535eac86a1404497af9de65e66f29a7,0
./dataset/racist memes/Image_18.jpg,1,400,400,b6cd36f6911bad8dace1fe5003f73e4d,0
./dataset/conspiracy theories memes/Image_16.png,1,850,480,badee981da674d651f66b6df325da8b8,1
./dataset/conspiracy theories memes/Image_17.jpg,1,754,744,83975c1404f454039650452038a9c94e,1
./dataset/conspiracy theories memes/Image_13.jpg,1,1920,1080,75093df0a447dd14ec2e63f274af1a83,0
./dataset/conspiracy theories memes/Image_8.png,1,1920,1080,e2b252eeeca0569bf700c2d11c8cd764,0
./dataset/conspiracy theories memes/Image_9.jpg,1,1200,904,0349811c487ce05681f958480c5f89ad,0
./dataset/conspiracy theories memes/Image_2.jpg,1,1074,1357,2438afa859a24e82800928ac889d5aa8,1
./dataset/conspiracy theories memes/Image_3.jpg,1,737,438,21b3d00244962f37b34a9d5f2d04cab6,0
./dataset/conspiracy theories memes/Image_4.jpg,1,1200,514,f8d5534c61bebbe382237797901a359f,0
./dataset/conspiracy theories memes/Image_6.jpg,1,1920,1080,af1c349abee1c0e07b9304497c8da430,0
./dataset/conspiracy theories memes/Image_18.jpg,1,504,500,32288822bd3cf8595676557565dad3b2,1
./dataset/violent video games meme offensive/Image_17.jpg,1,500,664,a73a0cac793d83f502b890a24f17f7e6,0
./dataset/violent video games meme offensive/Image_13.jpg,1,566,441,77b8f9e60dbc4306c9b6de072e7337f6,0
./dataset/violent video games meme offensive/Image_12.png,1,1192,966,fa210f6421f31c0d26c96dae4dcd84c8,0
./dataset/violent video games meme offensive/Image_10.jpg,1,700,587,f6a6664c29a5c7c1308c89ab5fcdf2d8,0
./dataset/violent video games meme offensive/Image_11.jpg,1,700,971,d0a30ec942ff818f79ba33faa118826e,0
./dataset/violent video games meme offensive/Image_15.jpeg,1,715,677,87177077df6d164201b748a05ce98652,0
./dataset/violent video games meme offensive/Image_8.jpg,1,700,1152,5b41c77601daa30884f8c19cce0676b5,0
./dataset/violent video games meme offensive/Image_9.jpg,1,700,456,1017f5ba766ba556429d326f628c534b,0
./dataset/violent video games meme offensive/Image_18.jpeg,1,720,817,336932c22e150bc1b6a75848eb845bc6,0
./dataset/violent video games meme offensive/Image_3.jpg,1,700,888,08d48983fcf2c1380e1fe500d45331ee,0
./dataset/violent video games meme offensive/Image_1.jpg,1,700,559,76ac3319d58e3af159e93a147ce160f0,0
./dataset/violent video games meme offensive/Image_4.jpg,1,700,696,6ddc6d8e1cabe5570c414c1d90b338e7,0
./dataset/violent video games meme offensive/Image_5.jpg,1,700,967,2f777c84da6d792b4a559918e5fbd840,0
./dataset/violent video games meme offensive/Image_7.jpg,1,700,1967,8c58d21c03741d229ce0a237724829af,0
./dataset/violent video games meme offensive/Image_6.jpg,1,700,466,0fc17913c9875991eaf723096568d377,0
./dataset/violent video games meme offensive/Image_20.jpg,1,640,757,182f4934b28a2393e1e09c1e8a52410f,0
./dataset/violent video games meme offensive/Image_19.jpg,1,500,745,39f54feb7082fa54bc6f9fd1a251dad8,0
./dataset/feminist hate meme offensive/Image_15.jpg,1,400,300,8c72af6585f75b7c0f6a89c33ba2c33f,0
./dataset/feminist hate meme offensive/Image_16.jpg,1,600,650,ec5091a60df6a7e283f0d591728a8b0b,0
./dataset/feminist hate meme offensive/Image_17.jpg,1,713,731,517376467185d390977445768e1db34b,0
./dataset/feminist hate meme offensive/Image_12.png,1,680,670,a174df5e7bf83f0749da93d0570aa361,0
./dataset/feminist hate meme offensive/Image_8.jpg,1,480,671,8b934a394ba878f5fb201a2501c0ee65,0
./dataset/feminist hate meme offensive/Image_9.jpg,1,1024,989,ac0865e1dbc570e57e9f4282c55ecb42,0
./dataset/feminist hate meme offensive/Image_3.jpg,1,1100,1108,c1170d829de774c58499d02a048a2b63,0
./dataset/feminist hate meme offensive/Image_1.png,1,1920,1080,5cc16328d29d4af89b08eda55129edd9,1
./dataset/feminist hate meme offensive/Image_4.jpg,1,640,792,cbfb27e1ee3dd7e6724d6042ac847362,0
./dataset/feminist hate meme offensive/Image_5.jpg,1,1125,1389,7072771d98a023aba63b45606c9bae3a,0
./dataset/feminist hate meme offensive/Image_6.jpg,1,1067,1091,e095580ead3c9d43436ca0c5fb338881,0
./dataset/feminist hate meme offensive/Image_20.png,1,610,343,b8b45af3546b5d22b74775cf22e625e5,0
./dataset/feminist hate meme offensive/Image_11.jpeg,1,640,571,8fef7ad2ac4929e013a57317919a3b1d,0
./dataset/feminist hate meme offensive/Image_19.jpg,1,700,549,f64affdeac3a4e89dfeb433b9ebd21a7,0
./dataset/feminist hate meme offensive/Image_18.jpg,1,593,676,e2eeaeb51eb8b0342f31508d99ab001e,0
./dataset/homophobia meme offensive/Image_15.jpg,1,500,704,728e881d4f37b368fe4943544c3495eb,0
./dataset/homophobia meme offensive/Image_16.jpg,1,500,756,58c664468a66d6fe28739e2249220bdc,0
./dataset/homophobia meme offensive/Image_13.jpg,1,736,914,cabc537ef001c62fe788f621cf570365,0
./dataset/homophobia meme offensive/Image_10.jpg,1,1280,720,ffde4167f52be4ae834e387df33e4948,0
./dataset/homophobia meme offensive/Image_11.jpg,1,1280,720,b6066529f2302f960019eb9f0311016e,1
./dataset/homophobia meme offensive/Image_3.png,1,920,619,81f646584f7403e7aabcb7696eb05148,0
./dataset/homophobia meme offensive/Image_20.jpg,1,500,817,dc4000f04d89276644a159f74a548423,0
./dataset/homophobia meme offensive/Image_19.jpg,1,552,452,b0d27931f92efa52e3ef1725375e77bd,0
./dataset/homophobia meme offensive/Image_18.jpg,1,735,828,e35055298bc037366aaef667d9d8535b,0
./dataset/toxic influencer culture meme offensive/Image_16.png,1,960,909,c48e1be7451511c7229c9eb70fa4191d,0
./dataset/toxic influencer culture meme offensive/Image_17.jpg,1,599,596,7a3ac91021a6802fe9e976306c75d5fc,1
./dataset/toxic influencer culture meme offensive/Image_13.png,1,1194,938,6f82a1b858e7bfb2763734d7e341b297,0
./dataset/toxic influencer culture meme offensive/Image_12.png,1,1182,320,707ac7398c64577c4903ff06e6e5d7e7,0
./dataset/toxic influencer culture meme offensive/Image_10.jpg,1,1994,1122,adb3a89190d87da22792f310c6f4b567,0
./dataset/toxic influencer culture meme offensive/Image_11.png,1,1166,1416,2aead8c4e93519cac7951c6b657811eb,0
./dataset/toxic influencer culture meme offensive/Image_8.jpg,1,750,717,53923659c8f0d0c9fd7684e7fb0614a7,0
./dataset/toxic influencer culture meme offensive/Image_9.jpg,1,604,453,7379e10d101eee383d60b1b69a0325da,0
./dataset/toxic influencer culture meme offensive/Image_14.jpeg,1,750,874,23b8ad5762e860af8443f89c40473c88,1
./dataset/toxic influencer culture meme offensive/Image_15.gif,1,640,640,e6c55fa98bf9b90deec8381fe31953a0,0
./dataset/toxic influencer culture meme offensive/Image_1.png,1,680,1020,9f59ca92e2192d4629e080ccfd6929f1,1
./dataset/toxic influencer culture meme offensive/Image_5.jpg,1,1024,536,2656028c5d6b7d54dae5e4a0799eb9a4,0
./dataset/toxic influencer culture meme offensive/Image_6.jpg,1,900,443,f6c6b3c0aaa309183ca34e595da867f1,1
./dataset/toxic influencer culture meme offensive/Image_18.jpg,1,1500,1500,a684109fdeaa2115b887da8eb5615239,1
./dataset/terrorism meme offensive/Image_20.webp,1,712,404,d56f56cf76d8753c752156b0cf971c9a,0
./dataset/terrorism meme offensive/Image_15.jpg,1,500,500,ad60407bde20a4e8a0e023334cf85165,0
./dataset/terrorism meme offensive/Image_14.jpg,1,604,453,fd4efec2a8f1359753b20ce918134130,0
./dataset/terrorism meme offensive/Image_7.jpeg,1,1720,1720,823695c1f7a8e6db886c1b883836f7b5,0
./dataset/terrorism meme offensive/Image_8.jpg,1,666,375,f2e6d9bd10e9b2014e6063d8f8c40d82,0
./dataset/terrorism meme offensive/Image_19.jpg,1,422,671,69fda56462a9b5a91781fa83158c67a1,0
./dataset/polarization meme offensive/Image_15.jpg,1,600,600,905ec68b0e7e569dfe7a294abeb9bd1b,0
./dataset/polarization meme offensive/Image_14.jpg,1,770,750,6406ee3fdfcb77cb6ad724d48056de10,0
./dataset/polarization meme offensive/Image_16.png,1,900,705,57b0d03043e2f91d47db01cf4d1c7bd5,0
./dataset/polarization meme offensive/Image_17.jpg,1,640,640,6518111a05ad2a4dcdc1bb8ee50563f9,0
./dataset/polarization meme offensive/Image_10.jpg,1,1080,1303,c1608f20a47f6d0cd446413973e4cbb4,0
./dataset/polarization meme offensive/Image_11.png,1,450,450,90de58f5e9bd239c44591c033ccfd1d4,0
./dataset/polarization meme offensive/Image_9.jpg,1,1080,1501,5d5a11d3e5b60a9db496d4252069f835,0
./dataset/polarization meme offensive/Image_18.jpeg,1,1170,1325,535e19ccdbb0b5885c8914891d264e75,0
./dataset/polarization meme offensive/Image_1.jpg,1,1200,800,5803628eb572230f2dd4901a49e9c4a9,0
./dataset/polarization meme offensive/Image_4.jpg,1,962,942,cfc0ce97483178690cf530f7dfad3113,0
./dataset/polarization meme offensive/Image_5.jpg,1,1600,1700,58a6314f14e5e0b583d04d0fe3602e99,0
./dataset/polarization meme offensive/Image_6.jpg,1,600,384,b9f859a3eaa53aff59c5352d998c38cd,0
./dataset/sexism meme offensive/Image_13.jpeg,1,712,1401,797852466379a979a05ed2784ef16683,0
./dataset/sexism meme offensive/Image_17.jpg,1,600,794,b1557e41d5cf7c09396fca51511654ce,0
./dataset/sexism meme offensive/Image_9.jpg,1,625,475,3923ffe546bf3876ef1c133a197a37f3,0
./dataset/sexism meme offensive/Image_20.jpg,1,700,578,e9510dc62e5488d353fbba5dd0f7070e,0
./dataset/sexism meme offensive/Image_19.jpg,1,500,559,ad84676a7371069b61453ec2e4fb130f,0
./dataset/profanity meme offensive/Image_12.jpeg,1,480,480,32c93c02144494ca78871a043865a9d9,0
./dataset/profanity meme offensive/Image_10.jpg,1,500,500,b7e959b9e5aa88c8b4a370a8609ee1e1,0
./dataset/profanity meme offensive/Image_11.jpg,1,750,757,5c7b65e424d5715c70652d55adab0572,1
./dataset/profanity meme offensive/Image_20.gif,1,220,154,85e0e15f0c8b6f65e24b247e7f12b1d9,0
./dataset/profanity meme offensive/Image_19.jpeg,1,883,719,bcf5dcbf0dd1b0655bc95849acbeb230,0
./dataset/profanity meme offensive/Image_7.png,1,1000,1000,5c280a9f96bb8eec9d28ec77888675b8,0
./dataset/profanity meme offensive/Image_18.jpg,1,1000,563,f3c71e2697478b89ec58267a89a07b46,0
./dataset/dark humor meme offensive/Image_16.jpg,1,800,420,9089eca125261f51e6848ae9297cdc5c,0
./dataset/dark humor meme offensive/Image_13.jpg,1,1037,1200,e592747cb3ead1fe83281554825f1ba6,0
./dataset/dark humor meme offensive/Image_12.jpg,1,1728,910,bd79e87391baea6a881aee6914f329b1,0
./dataset/dark humor meme offensive/Image_10.jpg,1,1024,1024,072844be4af8531b5a0e11699d597154,0
./dataset/dark humor meme offensive/Image_11.png,1,1200,630,40e828588c367bc2c3587a9ff644ff84,0
./dataset/dark humor meme offensive/Image_15.jpeg,1,1080,1092,66389968e784662b8eb9c4a95dc636b8,0
./dataset/dark humor meme offensive/Image_2.png,1,1200,800,4e00371814b09617140d02fc0bbbd0ba,0
./dataset/dark humor meme offensive/Image_3.jpg,1,960,783,041f70bb721a6125c9c56ab30b5ad082,0
./dataset/dark humor meme offensive/Image_1.jpg,1,800,858,ed84ab000cb7af36b137de9732ef60a5,0
./dataset/dark humor meme offensive/Image_4.jpg,1,936,960,e8fcd96cbd4c730fcca6385c3e43c752,0
./dataset/dark humor meme offensive/Image_5.jpg,1,796,1024,f4aaf2861b38756792cca64f16d15c02,0
./dataset/dark humor meme offensive/Image_7.jpg,1,750,726,f4b8a17bd5f7b8b0edadb6836ac49204,0
./dataset/dark humor meme offensive/Image_6.jpg,1,720,740,fe3b6454a32af49d7d57dc03b489ca29,0
./dataset/dark humor meme offensive/Image_20.jpg,1,960,930,bce5090deb2f2a7663d4f5f2b4e5a3a4,0
./dataset/dark humor meme offensive/Image_19.jpg,1,600,600,763a0ccb55a538c7779f3ad310289dce,0
./dataset/dark humor meme offensive/Image_18.jpg,1,500,556,73461b5ea1e45d7621d9915aaa562649,0
./dataset/online abuse meme offensive/Image_15.jpg,1,500,709,41b4ab2248aa0a775b5d5a22b43e0dd2,0
./dataset/online abuse meme offensive/Image_16.jpg,1,901,921,82e57ffe9223e497ebf961a20597d608,0
./dataset/online abuse meme offensive/Image_17.jpg,1,736,736,0427833610bdb61c346a57095c160fad,0
./dataset/online abuse meme offensive/Image_8.JPG,1,537,531,8a353584aaddc6e9810807e216614227,0
./dataset/online abuse meme offensive/Image_1.png,1,709,570,a9dbc9d126d436de27463c099726b30d,0
./dataset/online harassment meme offensive/Image_18.gif,1,1280,2288,45313ee6805898ccb3f2306f4fb00178,1
./dataset/harassment of public figures meme offensive/Image_5.jpg,1,320,180,0ca942a1f4fe0714764c08f2eba1e771,0
./dataset/misogynistic memes/Image_15.jpg,1,1280,720,ce9ccfe49f2353db2a8c56076e08100b,0
./dataset/misogynistic memes/Image_14.jpg,1,842,1200,d0ace45e98f65f7abfe8564e28618d20,1
./dataset/misogynistic memes/Image_16.jpg,1,500,516,71ad81816604906420e0f5a3acb52bb5,0
./dataset/misogynistic memes/Image_17.jpg,1,500,381,b4329ae8af24939417d5dda4aa4067eb,0
./dataset/misogynistic memes/Image_13.png,1,424,512,abd8f488fe99dfd211fa317ba3c96be6,0
./dataset/misogynistic memes/Image_12.png,1,1200,675,480b723907b80697355a45f3e592a0f8,0
./dataset/misogynistic memes/Image_10.jpg,1,1152,1536,edbfbe87433b09103984593d0ba26b16,1
./dataset/misogynistic memes/Image_11.jpg,1,1080,1084,5f90772758e4d8dec69a3e6f7cb2a5ad,0
./dataset/misogynistic memes/Image_8.jpg,1,646,1200,9e95048a2584fc8e8c5cff2c3b8148f9,1
./dataset/misogynistic memes/Image_9.jpg,1,720,709,b721c9792bee4fdf97d37d6cc7820819,0
./dataset/misogynistic memes/Image_2.jpg,1,1600,840,5dbcb141d792aab9ce6ce1d36e35e2ab,0
./dataset/misogynistic memes/Image_3.jpg,1,1000,500,7e25bd8af555e91dda051c8ff488ce43,0
./dataset/misogynistic memes/Image_1.png,1,1200,630,7f92538539ac7aae55d7f055dc75ff65,1
./dataset/misogynistic memes/Image_4.jpg,1,600,1107,32eeab48c43748784fd40d127835176c,1
./dataset/misogynistic memes/Image_5.PNG,1,1221,1089,abd5a284fff4ed4c22e12e81bee218b8,1
./dataset/misogynistic memes/Image_7.jpg,1,719,646,de2eadfe5dac33fa954358d8582e3eed,1
./dataset/misogynistic memes/Image_6.jpg,1,236,321,8b423543ffa696dc1a83b3d74596ec70,0
./dataset/misogynistic memes/Image_20.jpg,1,889,500,adc27ae299f151a6a9af53bc6428edba,0
./dataset/misogynistic memes/Image_19.jpg,1,500,500,9468ed2cd3e69af2af301e2931c5729b,1
./dataset/misogynistic memes/Image_18.jpg,1,750,1334,8a770256d754f26f1c8f7b1f72f2c839,1
./dataset/catfishing meme offensive/Image_15.jpg,1,625,532,0800ee0c976d3ca2bbfac32e2f96ea96,0
./dataset/catfishing meme offensive/Image_14.jpg,1,1000,800,a68d18c032c0af8195450ea1a94d2e58,0
./dataset/catfishing meme offensive/Image_16.jpg,1,600,600,dcd240ec483f1bdf8b7b9a91b0885be3,0
./dataset/catfishing meme offensive/Image_13.jpeg,1,746,727,d7272de2b90868e8060af2dda0798c53,0
./dataset/catfishing meme offensive/Image_12.jpeg,1,896,923,d61e9579d82fa9263933872dccb28b1c,0
./dataset/catfishing meme offensive/Image_11.jpg,1,150,150,bdeaf494ad7360e484f9f95f97499817,0
./dataset/catfishing meme offensive/Image_8.jpg,1,1000,588,03bfc8981d80a804210d88e8d9d0c04c,0
./dataset/catfishing meme offensive/Image_2.jpg,1,630,459,0588153c6b2b29c5dcca7ac668e10bae,0
./dataset/catfishing meme offensive/Image_17.jpeg,1,600,416,e8dc0d676f278bd2cbcb1fc4d54eda36,0
./dataset/catfishing meme offensive/Image_3.png,1,1146,1205,de8faf38cbf31aeb66adc00a5319c50e,0
./dataset/catfishing meme offensive/Image_1.jpg,1,541,346,bdc17889280c92802d4daa7db34ccbee,0
./dataset/catfishing meme offensive/Image_4.jpg,1,578,650,867962e673e388b2736236e7826907b5,0
./dataset/catfishing meme offensive/Image_5.jpg,1,588,390,16f5841e2683e1644fa34638f9767057,0
./dataset/catfishing meme offensive/Image_7.jpg,1,480,380,b8e4d2c8dec82e17e63b2d99079be104,0
./dataset/catfishing meme offensive/Image_6.png,1,1080,1252,923a2904738760add3de41ea421abe15,0
./dataset/catfishing meme offensive/Image_20.jpg,1,640,426,ec171614bc609ed2364e38524ef1f188,0
./dataset/catfishing meme offensive/Image_10.jpeg,1,750,818,2e6e551aceeb04cff7305742046e41bc,0
./dataset/catfishing meme offensive/Image_9.jpeg,1,1080,492,b082bd8a95e1f91e964b84894c726662,0
./dataset/catfishing meme offensive/Image_19.jpg,1,700,847,0f3857e00e46a860b871e0011f55ded7,0
./dataset/catfishing meme offensive/Image_18.jpg,1,750,588,5366315e8b2f85838780c80fbd7c0c01,0
./dataset/online radicalization meme offensive/Image_15.jpg,1,600,600,23dbb0537ec87625c6213fbf502c143c,1
./dataset/online radicalization meme offensive/Image_1.gif,1,1024,614,58e133ff3152e76c0f8f91fb32cfa7d7,0
./dataset/online radicalization meme offensive/Image_11.jpg,1,1080,1454,f3071c63e5a054a5b2578c6a80ea374c,0
./dataset/online radicalization meme offensive/Image_8.jpg,1,1200,800,a905e024f7caa1e70fa81da18f5b4877,0
./dataset/online radicalization meme offensive/Image_3.jpg,1,584,468,0a0a3a1fbc0d0c90088269217e9c450e,1
./dataset/online radicalization meme offensive/Image_4.jpg,1,1860,1238,76bd1de7001ab88dd2c2482dd379d00c,1
./dataset/online radicalization meme offensive/Image_20.jpg,1,609,600,0f9d6063d2de0f36b7a7701a258f7334,1
./dataset/disrespect towards the elderly meme offensive/Image_15.jpg,1,500,626,3409b482de72cca42842d9fac9006f0d,0
./dataset/disrespect towards the elderly meme offensive/Image_14.jpg,1,960,950,855d257fca0d7d0bdf6eb4d2e2c6035b,0
./dataset/disrespect towards the elderly meme offensive/Image_16.jpg,1,500,750,6efa8de243b0e865f92194fef20eaa56,0
./dataset/disrespect towards the elderly meme offensive/Image_17.jpg,1,500,454,c03130203f138c03cf6c33c6ae30bd37,0
./dataset/disrespect towards the elderly meme offensive/Image_13.jpg,1,620,500,8d5ae5ca206fb8a8fdf6e749e66a6a05,0
./dataset/disrespect towards the elderly meme offensive/Image_12.jpg,1,700,372,fc9aff888c1eef5f7d9f7ef2fa598c01,0
./dataset/disrespect towards the elderly meme offensive/Image_7.jpeg,1,1080,906,f4d8944dd714329f9b820783e795291f,0
./dataset/disrespect towards the elderly meme offensive/Image_10.jpg,1,800,1066,0357ce14dfdf59009943c48aa8cbc11f,0
./dataset/disrespect towards the elderly meme offensive/Image_11.jpg,1,600,886,494b668832cce335d43036a9bcb499c3,0
./dataset/disrespect towards the elderly meme offensive/Image_8.jpg,1,366,400,9756db48da1a0cdc093746717432b97f,0
./dataset/disrespect towards the elderly meme offensive/Image_9.jpg,1,758,776,e6cd63233d6fdd8673c959951ccc964e,0
./dataset/disrespect towards the elderly meme offensive/Image_2.jpg,1,640,535,fda2daef45fc1fba323be0744c01da35,0
./dataset/disrespect towards the elderly meme offensive/Image_3.jpg,1,736,871,95e9e87dc0a8490b68ab19857adea769,0
./dataset/disrespect towards the elderly meme offensive/Image_4.jpg,1,640,631,603fbb7ffc25cf738a100a9572c1b78f,0
./dataset/disrespect towards the elderly meme offensive/Image_6.jpg,1,500,750,af33da685dd69f314924295ea8184dac,0
./dataset/disrespect towards the elderly meme offensive/Image_20.jpg,1,611,408,c0d76933a0f02a7a505a056ca3749457,0
./dataset/disrespect towards the elderly meme offensive/Image_5.jpeg,1,744,883,832043cf5e31b765484e9a44ab73533f,0
./dataset/disrespect towards the elderly meme offensive/Image_19.jpg,1,720,704,434f7749d7896cada28d5eeebe7823a0,0
./dataset/disrespect towards the elderly meme offensive/Image_18.jpg,1,750,500,a6415267b6ee02f68dd619deb2a296fb,0
./dataset/xenophobia meme offensive/Image_15.jpg,1,500,588,931e41b41299846d15ac2f07fd51353c,0
./dataset/xenophobia meme offensive/Image_14.jpg,1,600,327,a30f05229b61e6a7cd3bc77165c9abf0,0
./dataset/xenophobia meme offensive/Image_16.jpg,1,750,600,3377abe4c5e5da9fb28c83150a9dac66,0
./dataset/xenophobia meme offensive/Image_13.png,1,960,964,9eed20845c65eb4993070a85ae385cd4,0
./dataset/xenophobia meme offensive/Image_12.jpg,1,537,521,49ed7ede953446b15be83236e421db0d,0
./dataset/xenophobia meme offensive/Image_10.jpg,1,1080,1936,5bddd1edbcde5e5c50204bd590b1f353,0
./dataset/xenophobia meme offensive/Image_11.png,1,1000,525,039b7671609bfaba9a0b07b8d1b6bf74,0
./dataset/xenophobia meme offensive/Image_2.jpg,1,1024,768,7b27bacc350248cb7448be5b96790f33,0
./dataset/xenophobia meme offensive/Image_17.jpeg,1,1080,1073,8e1f97c1dee1e89267da9d01ef88733e,0
./dataset/xenophobia meme offensive/Image_3.jpg,1,423,720,c8ca6faf85cc241c09f77829465b02aa,0
./dataset/xenophobia meme offensive/Image_1.jpg,1,721,1200,6f28c14bc7074c0a0f7f11ab50fe9a7a,0
./dataset/xenophobia meme offensive/Image_4.jpg,1,401,400,439da5c05cb0b7b2514330d2a88d057a,0
./dataset/xenophobia meme offensive/Image_5.jpg,1,569,439,3f7317698fde0373b2ab160bf301d6fc,0
./dataset/xenophobia meme offensive/Image_6.jpg,1,320,319,187ec5495d2f0e1dfb2b5e97da6a1e89,0
./dataset/xenophobia meme offensive/Image_20.jpg,1,423,720,8569bd9701dc29b7ad5985966df8c3c4,0
./dataset/xenophobia meme offensive/Image_9.jpeg,1,720,674,8358bef2e592312a57eb7e614ddc6db9,0
./dataset/xenophobia meme offensive/Image_19.jpg,1,1280,720,a59d3ab30e84e7d9a7fe9509383e1169,0
./dataset/xenophobia meme offensive/Image_18.jpg,1,700,560,044554de84cb96dab45104553c1ef294,0
./dataset/disinformation meme offensive/Image_15.jpg,1,736,776,2e879444cb40f4e42b4d66a3a9393a3c,0
./dataset/disinformation meme offensive/Image_14.jpg,1,582,691,81c9bd109ead649840eae4bff7e20df8,0
./dataset/disinformation meme offensive/Image_17.png,1,1024,669,400c4244ed92f02c12ce3de1b7500f7a,0
./dataset/disinformation meme offensive/Image_13.jpg,1,736,1130,d20d84679aea0fcb467cca71663bca5d,0
./dataset/disinformation meme offensive/Image_12.jpg,1,640,960,798bd705ef31170fc171dc673f373cae,0
./dataset/disinformation meme offensive/Image_10.jpg,1,620,346,6d123a50ae8cfa56e073e8d9beffb480,0
./dataset/disinformation meme offensive/Image_11.jpg,1,584,782,23c285cb8f0c230ca8b50d27789b898a,0
./dataset/disinformation meme offensive/Image_9.jpg,1,540,817,ffeeae1aa7ca4193698293c28e9c8c24,0
./dataset/disinformation meme offensive/Image_3.png,1,636,365,5ac8211d6358e5fda21473c19a9039e8,0
./dataset/disinformation meme offensive/Image_16.gif,1,439,498,c41db2dc2760d5efb7b245104157f6c2,0
./dataset/disinformation meme offensive/Image_4.jpg,1,1300,940,ee16d3047b9052ee82a21c6a45e3c4a1,0
./dataset/disinformation meme offensive/Image_5.jpg,1,1000,1000,83f55c29f91fb461adcebe33876593fb,0
./dataset/disinformation meme offensive/Image_20.jpg,1,600,702,b2b67e5b719ed32d80c21f367e533948,0
./dataset/disinformation meme offensive/Image_19.png,1,910,878,80ccce3f8ae08c1d87d1415558a4fc93,0
./dataset/disinformation meme offensive/Image_18.jpg,1,814,960,180ea702f40faca97d7412da5bcbdedc,0
./dataset/hate groups meme offensive/Image_12.jpeg,1,638,742,6de435178c7e3d5f2438d0dfae23d323,0
./dataset/hate groups meme offensive/Image_19.jpg,1,500,252,3dbeba7fab605c94d4599f6869cc2125,0
./dataset/self-hate meme offensive/Image_16.jpg,1,500,390,2065b2a778ff6a2c1b04b91c2788d67e,0
./dataset/self-hate meme offensive/Image_17.jpg,1,593,600,db0fdad3b0398e8445b026d05a791313,0
./dataset/self-hate meme offensive/Image_12.jpeg,1,700,497,d266e4d1730f99942b14c38303e54f31,0
./dataset/self-hate meme offensive/Image_7.jpeg,1,1444,1083,82114d97bd1eaebc4374fe74bfe660d5,0
./dataset/self-hate meme offensive/Image_15.jpeg,1,1440,1488,66680c499073b294a9257014eb250e80,1
./dataset/self-hate meme offensive/Image_9.jpg,1,900,580,9ff17933857e5e17a8f007c78482013b,0
./dataset/self-hate meme offensive/Image_4.png,1,672,547,6c7d9ec165bba1f11332114303c84bfe,0
./dataset/self-hate meme offensive/Image_20.jpeg,1,907,866,c1b545b205c08fd35b288c6b480704bf,1
./dataset/self-hate meme offensive/Image_5.jpg,1,750,583,80ea3ace784acc68508fcfe29ea76a5b,0
./dataset/self-hate meme offensive/Image_6.jpg,1,1200,628,dbca32dc79e50e06b11d1fc36860303f,0
./dataset/self-hate meme offensive/Image_8.jpeg,1,960,576,703940a707a471652c50312990432458,1
./dataset/self-hate meme offensive/Image_18.jpg,1,625,468,20a0e3be44864e04872ff9f90df9034f,0
./dataset/anti-government meme offensive/Image_15.jpg,1,577,433,63467adf84f9201b080708d89d907421,0
./dataset/anti-government meme offensive/Image_10.jpg,1,457,600,cbd0e112c7d37af148e6f67dd248299f,0
./dataset/anti-government meme offensive/Image_11.jpg,1,800,465,54d8c74ce058e65a901afb3fdb8fe5e7,0
./dataset/anti-government meme offensive/Image_2.jpg,1,700,598,a56f8795fe9bab48cecdcbf34184fed3,0
./dataset/anti-government meme offensive/Image_16.jpeg,1,1137,1171,6631749570578f3263d782870ddebb70,1
./dataset/anti-government meme offensive/Image_20.jpg,1,460,573,0bf72ff69cfaf085553c8e53bd95760f,1
./dataset/social media addiction meme offensive/Image_14.jpg,1,940,600,17501a1d24a8229d4aa0485a585897b5,0
./dataset/social media addiction meme offensive/Image_17.jpg,1,825,465,6c1c952848805ec335f72195b77f855e,0
./dataset/social media addiction meme offensive/Image_13.jpg,1,641,422,889289287a6cfe8f04c7540ffd3dda59,0
./dataset/social media addiction meme offensive/Image_12.jpg,1,554,847,fbbfc1e54c44b8988eecf03ac4a5c110,0
./dataset/social media addiction meme offensive/Image_10.jpg,1,610,457,5253add9ac7e4ef0ac300b8419391681,0
